policy_rank,variant_id,family,base_config_json,stop_loss,take_profit,leverage,max_positions,is_frozen_policy,train_final_equity,train_total_return,train_cagr,train_sharpe,train_max_drawdown,train_trades,train_traded_days,train_average_positions,train_max_positions_used,train_blown_up,train_worst_day,validation_final_equity,validation_total_return,validation_cagr,validation_sharpe,validation_max_drawdown,validation_trades,validation_traded_days,validation_average_positions,validation_max_positions_used,validation_blown_up,validation_worst_day,diagnostic_2025_final_equity,diagnostic_2025_total_return,diagnostic_2025_cagr,diagnostic_2025_sharpe,diagnostic_2025_max_drawdown,diagnostic_2025_trades,diagnostic_2025_traded_days,diagnostic_2025_average_positions,diagnostic_2025_max_positions_used,diagnostic_2025_blown_up,diagnostic_2025_worst_day,y2021_return,y2021_sharpe,y2021_max_drawdown,y2021_trades,y2022_return,y2022_sharpe,y2022_max_drawdown,y2022_trades,y2023_return,y2023_sharpe,y2023_max_drawdown,y2023_trades,y2024_return,y2024_sharpe,y2024_max_drawdown,y2024_trades,y2025_return,y2025_sharpe,y2025_max_drawdown,y2025_trades,all_2021_2025_final_equity,all_2021_2025_total_return,all_2021_2025_cagr,all_2021_2025_sharpe,all_2021_2025_max_drawdown,all_2021_2025_trades,all_2021_2025_traded_days,all_2021_2025_average_positions,all_2021_2025_max_positions_used,all_2021_2025_blown_up,all_2021_2025_worst_day,policy_sharpe_stability,policy_positive_year_share_2021_2024,policy_worst_year_return_2021_2024,policy_selection_score
22,f8bee66f0432,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 50000000.0, ""mom3_max"": -0.06, ""prev_return_percentile_max"": 0.125}",,0.1,2.25,5,False,20093.030403135126,1.0093030403135126,0.2630414343461287,1.1350076643812002,-0.14630059526561467,74,35,0.09827357237715803,5,False,-0.09134114880095028,11976.5805272417,0.19765805272417003,0.19680452609734167,1.3287496421752687,-0.04089754016982605,16,12,0.06324110671936758,5,False,-0.0402104326950175,16112.236024487736,0.6112236024487736,0.6173836988214774,2.0279083085643785,-0.03271267300239533,29,13,0.116,5,False,-0.03271267300239529,0.2242560296988323,1.6304874170525379,-0.009431691689724242,17,0.38391092111871616,1.1603647585132817,-0.14630059526561456,37,0.18594637820896787,1.0154477530752817,-0.12659135686564027,20,0.19765805272417003,1.3287496421752687,-0.04089754016982605,16,0.6112236024487736,2.0279083085643785,-0.03271267300239533,29,38773.418740781606,2.8773418740781604,0.31244671915817634,1.3489013816507345,-0.14630059526561467,119,60,0.09474522292993631,5,False,-0.09134114880095028,-0.19374197779406854,1.0,0.18594637820896787,0.7167361111111111
23,b589ede4382e,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 20000000.0, ""mom3_max"": -0.06, ""prev_return_percentile_max"": 0.1}",,0.1,3.0,5,False,22735.702110396665,1.2735702110396665,0.3163655450596583,1.0883426591125223,-0.19972323874521203,71,34,0.09428950863213811,5,False,-0.12178819840126705,12665.104959344568,0.26651049593445686,0.26532831004180313,1.328749642175269,-0.054354161436575676,16,12,0.06324110671936758,5,False,-0.05361391026002334,17721.716614103887,0.7721716614103886,0.7803026316810915,1.987906230901425,-0.04361689733652707,28,13,0.112,5,False,-0.04361689733652705,0.30540614821822976,1.6304874170525379,-0.012575588919632064,17,0.3974248528438127,1.0243300860954245,-0.19972323874521203,34,0.24633345766170778,1.0154477530752817,-0.16721201570378763,20,0.26651049593445686,1.328749642175269,-0.054354161436575676,16,0.7721716614103886,1.987906230901425,-0.04361689733652707,28,51029.69248074607,4.102969248074607,0.38680510882333685,1.3114751832498348,-0.19972323874521203,115,59,0.09156050955414012,5,False,-0.12178819840126705,-0.24040698306274666,1.0,0.24633345766170778,0.7163597670250896
24,9654c0e2efca,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 100000000.0, ""mom3_max"": -0.06, ""prev_return_percentile_max"": 0.125}",,0.1,3.0,5,False,23261.69779493769,1.3261697794937688,0.32648001338140653,1.095531575176431,-0.176486743901614,70,33,0.09296148738379814,5,False,-0.12178819840126705,12665.104959344568,0.26651049593445686,0.26532831004180313,1.328749642175269,-0.054354161436575676,16,12,0.06324110671936758,5,False,-0.05361391026002334,17721.716614103887,0.7721716614103886,0.7803026316810915,1.987906230901425,-0.04361689733652707,28,13,0.112,5,False,-0.04361689733652705,0.29330447269309645,1.5778599420441608,-0.012575588919632064,16,0.5030515173103611,1.1407962718189644,-0.1764867439016139,35,0.1966489481732654,0.965458115558764,-0.16721201570378774,19,0.26651049593445686,1.328749642175269,-0.054354161436575676,16,0.7721716614103886,1.987906230901425,-0.04361689733652707,28,52210.27612395162,4.2210276123951616,0.39318364477668166,1.3120415715907396,-0.176486743901614,114,58,0.09076433121019108,5,False,-0.12178819840126705,-0.23321806699883796,1.0,0.1966489481732654,0.7162253584229391
25,88ea55f398f3,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": null, ""min_adv20"": 50000000.0, ""mom3_max"": -0.06, ""prev_return_max"": -0.015}",,,2.75,7,False,24648.459112873676,1.4648459112873677,0.35243654232781396,1.0597652545968306,-0.22608888582779973,114,53,0.15139442231075698,7,False,-0.1348543227999691,12605.234240153959,0.26052342401539597,0.25937041305260244,1.4439191522288313,-0.06311983094342932,31,21,0.1225296442687747,7,False,-0.03510434600358671,17650.35260160743,0.7650352601607429,0.7730762510342422,1.7973038225519407,-0.041901217591834405,42,17,0.168,7,False,-0.0285586827798689,0.2498541155089289,1.792856723631814,-0.022732651491619293,29,0.4110182294050322,0.9911780802626976,-0.18386383515331872,57,0.3976480585295534,1.1062259020619043,-0.22608888582779973,28,0.26052342401539597,1.4439191522288313,-0.06311983094342932,31,0.7650352601607429,1.7973038225519407,-0.041901217591834405,42,54839.575068861806,4.48395750688618,0.4069853542470565,1.2424206021103303,-0.22608888582779973,187,91,0.14888535031847133,7,False,-0.1348543227999691,-0.3841538976320007,1.0,0.2498541155089289,0.7160864695340503
26,4eb7508c4970,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 50000000.0, ""mom3_max"": -0.06, ""prev_return_percentile_max"": 0.15}",,0.1,3.0,5,False,23873.805215758875,1.3873805215758876,0.3380605605891145,1.0860853217104982,-0.19243456045620344,77,36,0.10225763612217796,5,False,-0.12178819840126705,12665.104959344568,0.26651049593445686,0.26532831004180313,1.328749642175269,-0.054354161436575676,16,12,0.06324110671936758,5,False,-0.05361391026002334,18550.799659802226,0.8550799659802226,0.8642731139750093,2.024902329484645,-0.04361689733652707,31,14,0.124,5,False,-0.04361689733652705,0.30540614821822976,1.6304874170525379,-0.012575588919632064,17,0.372783506661577,0.9219711554045156,-0.19243456045620344,38,0.33221383558276774,1.2662003839251195,-0.1592629167612417,22,0.26651049593445686,1.328749642175269,-0.054354161436575676,16,0.8550799659802226,2.024902329484645,-0.04361689733652707,31,56090.9860445313,4.609098604453131,0.41336918020979163,1.3131028926788288,-0.19243456045620344,124,62,0.09872611464968153,5,False,-0.12178819840126705,-0.2426643204647707,1.0,0.26651049593445686,0.7158176523297491
27,3ab676842d5e,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": null, ""min_adv20"": 50000000.0, ""mom3_max"": -0.06, ""prev_return_max"": -0.015}",,0.08,2.0,5,False,18520.43043273887,0.852043043273887,0.22905826494294135,1.1110110924848433,-0.1666795951500163,103,53,0.13678618857901725,5,False,-0.11936265013802058,12031.73472977338,0.203173472977338,0.20229418128472232,1.433424087913162,-0.06424859556159046,29,21,0.11462450592885376,5,False,-0.03574260684001555,14768.671434498763,0.47686714344987635,0.48148125261753605,1.8372521955699137,-0.04265475342395775,37,17,0.148,5,False,-0.0290779315576847,0.22311367916117297,1.7365276213992296,-0.023145972427830563,27,0.2034710983015664,0.7790818977171569,-0.1666795951500163,50,0.2581968326168651,1.514391348661738,-0.10733179573419505,26,0.203173472977338,1.433424087913162,-0.06424859556159046,29,0.47686714344987635,1.8372521955699137,-0.04265475342395775,37,32909.45974216503,2.2909459742165033,0.2699705623454507,1.3084448314845998,-0.1666795951500163,169,91,0.13455414012738853,5,False,-0.11936265013802058,-0.3224129954283186,1.0,0.203173472977338,0.7148297491039427
28,6335ea5e30c2,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": null, ""min_adv20"": 50000000.0, ""mom3_max"": -0.06, ""prev_return_max"": -0.015}",,0.06,2.5,7,False,17293.097747653323,0.7293097747653323,0.20117651443491424,1.0800033420165098,-0.16209075889313262,114,53,0.15139442231075698,7,False,-0.11979178982015405,12066.909523185634,0.20669095231856338,0.20579517688760696,1.4855995424769548,-0.05639289230149469,31,21,0.1225296442687747,7,False,-0.03191304182144246,14753.30814670978,0.47533081467097804,0.47992780139311964,2.029339036391861,-0.038129090728610815,42,17,0.168,7,False,-0.02596243889078991,0.20964406998862528,1.9157708892619456,-0.020666046810562944,29,0.1973361906812916,0.8027283467197199,-0.16209075889313285,57,0.193985591261004,1.3166273838593394,-0.09605323303308888,28,0.20669095231856338,1.4855995424769548,-0.05639289230149469,31,0.47533081467097804,2.029339036391861,-0.038129090728610815,42,30786.354519939097,2.0786354519939096,0.2530912846912452,1.3438154613104758,-0.16209075889313262,187,91,0.14888535031847133,7,False,-0.11979178982015405,-0.405596200460445,1.0,0.193985591261004,0.7132034050179211
29,88ea55f398f3,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": null, ""min_adv20"": 50000000.0, ""mom3_max"": -0.06, ""prev_return_max"": -0.015}",,,2.5,7,False,22963.863674350912,1.2963863674350913,0.32077182345631927,1.0597652545968304,-0.20687244131176552,114,53,0.15139442231075698,7,False,-0.12259483890906282,12355.953761013658,0.23559537610136583,0.23456263073035455,1.4439191522288315,-0.05746589963563198,31,21,0.1225296442687747,7,False,-0.03191304182144246,16827.28501109912,0.682728501109912,0.6897488635654121,1.7973038225519404,-0.038129090728610704,42,17,0.168,7,False,-0.02596243889078991,0.22554074453710737,1.7928567236318143,-0.020666046810562833,29,0.3758916808595809,0.9911780802626975,-0.16783761919800277,57,0.36186155736085457,1.1062259020619045,-0.2068724413117654,28,0.23559537610136583,1.4439191522288315,-0.05746589963563198,31,0.682728501109912,1.7973038225519404,-0.038129090728610704,42,47745.81214932474,3.774581214932474,0.36842027386593124,1.24242060211033,-0.20687244131176552,187,91,0.14888535031847133,7,False,-0.12259483890906282,-0.38415389763200114,1.0,0.22554074453710737,0.7123700716845879
30,eca474687407,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 100000000.0, ""mom3_max"": -0.06, ""prev_return_percentile_max"": 0.1}",,0.1,2.25,5,False,18955.45392020929,0.8955453920209289,0.23864513104965335,1.1263888588735995,-0.12659135686564016,65,32,0.08632138114209828,5,False,-0.09134114880095028,11976.5805272417,0.19765805272417003,0.19680452609734167,1.3287496421752687,-0.04089754016982605,16,12,0.06324110671936758,5,False,-0.0402104326950175,15476.770253061977,0.5476770253061978,0.5530941304262493,1.9879062309014255,-0.03271267300239533,28,13,0.112,5,False,-0.03271267300239529,0.21572422200770935,1.5778599420441612,-0.00943169168972402,16,0.33222350651013755,1.1058223576070987,-0.114768374663752,31,0.17036688960110413,1.0763108622146895,-0.12659135686564027,18,0.19765805272417003,1.3287496421752687,-0.04089754016982605,16,0.5476770253061978,1.9879062309014255,-0.03271267300239533,28,35135.59912273802,2.513559912273802,0.28675860872707015,1.3409681864854306,-0.12659135686564016,109,57,0.08678343949044585,5,False,-0.09134114880095028,-0.20236078330166918,1.0,0.17036688960110413,0.7102172939068101
31,3ab676842d5e,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": null, ""min_adv20"": 50000000.0, ""mom3_max"": -0.06, ""prev_return_max"": -0.015}",,0.08,2.5,7,False,18649.172614722953,0.8649172614722953,0.2319109000413302,1.0945977056312348,-0.16209075889313262,114,53,0.15139442231075698,7,False,-0.11979178982015405,12036.490813061471,0.20364908130614712,0.20276756316326638,1.4268775490620758,-0.05746589963563187,31,21,0.1225296442687747,7,False,-0.03191304182144246,15205.684762115563,0.5205684762115563,0.525675002233847,1.995425630209151,-0.038129090728610704,42,17,0.168,7,False,-0.02596243889078991,0.20699075778399156,1.803327594234974,-0.020666046810563055,29,0.27963438365036364,0.9258368138048996,-0.16209075889313296,57,0.20745157718147222,1.4485378281636452,-0.09605323303308899,28,0.20364908130614712,1.4268775490620758,-0.05746589963563187,31,0.5205684762115563,1.995425630209151,-0.038129090728610704,42,34132.29103627973,2.4132291036279727,0.27930083643470716,1.327059429070069,-0.16209075889313262,187,91,0.14888535031847133,7,False,-0.11979178982015405,-0.33227984343084094,1.0,0.20364908130614712,0.7089784946236559
32,3fb3e6fd7fd3,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 20000000.0, ""mom3_max"": -0.06, ""prev_return_percentile_max"": 0.125}",,0.1,2.75,5,False,22252.756059725267,1.2252756059725267,0.30694085866143395,1.0886907134629755,-0.20540611674425835,75,35,0.099601593625498,5,False,-0.11163918186782813,12434.121713964303,0.24341217139643034,0.24234192487033424,1.3287496421752685,-0.04987839279894757,16,12,0.06324110671936758,5,False,-0.04914608440502139,17785.741555676923,0.7785741555676924,0.7867860499103403,2.027908308564378,-0.03998215589181642,29,13,0.116,5,False,-0.03998215589181646,0.27799203981897724,1.6304874170525383,-0.011527623176329382,17,0.4198466710016513,1.0660809089142147,-0.20540611674425835,38,0.22634936580635157,1.0154477530752817,-0.1537593772086866,20,0.24341217139643034,1.3287496421752685,-0.04987839279894757,16,0.7785741555676924,2.027908308564378,-0.03998215589181642,29,49211.986777155995,3.9211986777155996,0.37674969587814067,1.3190488390250468,-0.20540611674425835,120,60,0.09554140127388536,5,False,-0.11163918186782813,-0.24005892871229295,1.0,0.22634936580635157,0.7075
33,88ea55f398f3,gap_down_reversal,"{""family"": ""gap_down_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": null, ""min_adv20"": 50000000.0, ""mom3_max"": -0.06, ""prev_return_max"": -0.015}",,,2.25,7,False,21349.692882243577,1.1349692882243576,0.2889457823446404,1.0597652545968304,-0.18739264771489328,114,53,0.15139442231075698,7,False,-0.11033535501815653,12109.110491254069,0.21091104912540692,0.20999544410735016,1.4439191522288315,-0.051795121299513136,31,21,0.1225296442687747,7,False,-0.028721737639298216,16031.348076065966,0.6031348076065965,0.6091991854350427,1.7973038225519402,-0.034349550613337776,42,17,0.168,7,False,-0.02336619500171092,0.2015546445226606,1.7928567236318138,-0.018599442129506594,29,0.34013934704250115,0.9911780802626977,-0.15167412591669194,57,0.32586146093432977,1.106225902061904,-0.18739264771489328,28,0.21091104912540692,1.4439191522288315,-0.051795121299513136,31,0.6031348076065965,1.7973038225519402,-0.034349550613337776,42,41445.169271788356,3.1445169271788354,0.3301115940154291,1.2424206021103301,-0.18739264771489328,187,91,0.14888535031847133,7,False,-0.11033535501815653,-0.38415389763200114,1.0,0.2015546445226606,0.7073879928315413
34,4eb7508c4970,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 50000000.0, ""mom3_max"": -0.06, ""prev_return_percentile_max"": 0.15}",,0.1,2.75,5,False,22411.52579054706,1.241152579054706,0.3100541332984017,1.0860853217104982,-0.17720248606916011,77,36,0.10225763612217796,5,False,-0.11163918186782813,12434.121713964303,0.24341217139643034,0.24234192487033424,1.3287496421752685,-0.04987839279894757,16,12,0.06324110671936758,5,False,-0.04914608440502139,17680.29970188215,0.7680299701882152,0.7761086914888853,2.024902329484645,-0.03998215589181642,31,14,0.124,5,False,-0.03998215589181646,0.27799203981897724,1.6304874170525383,-0.011527623176329382,17,0.3451270398164705,0.9219711554045152,-0.17720248606916011,38,0.30370692627392826,1.2662003839251192,-0.1463885600569833,22,0.24341217139643034,1.3287496421752685,-0.04987839279894757,16,0.7680299701882152,2.024902329484645,-0.03998215589181642,31,49269.27383139562,3.926927383139562,0.3770710985740049,1.313102892678829,-0.17720248606916011,124,62,0.09872611464968153,5,False,-0.11163918186782813,-0.24266432046477027,1.0,0.24341217139643034,0.7069086021505376
35,9654c0e2efca,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 100000000.0, ""mom3_max"": -0.06, ""prev_return_percentile_max"": 0.125}",,0.1,2.75,5,False,21865.663135942024,1.1865663135942026,0.299288006898335,1.0955315751764312,-0.1623323891378049,70,33,0.09296148738379814,5,False,-0.11163918186782813,12434.121713964303,0.24341217139643034,0.24234192487033424,1.3287496421752685,-0.04987839279894757,16,12,0.06324110671936758,5,False,-0.04914608440502139,16948.061473328074,0.6948061473328075,0.7019742722876035,1.987906230901425,-0.03998215589181642,28,13,0.112,5,False,-0.03998215589181646,0.2671234030200107,1.5778599420441608,-0.011527623176329271,16,0.4613094418798256,1.140796271818964,-0.162332389137805,35,0.18086853447537976,0.9654581155587638,-0.1537593772086866,19,0.24341217139643034,1.3287496421752685,-0.04987839279894757,16,0.6948061473328075,1.987906230901425,-0.03998215589181642,28,46078.443223252616,3.6078443223252616,0.35869560203462125,1.3120415715907399,-0.1623323891378049,114,58,0.09076433121019108,5,False,-0.11163918186782813,-0.2332180669988373,1.0,0.18086853447537976,0.7063306451612903
36,b589ede4382e,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 20000000.0, ""mom3_max"": -0.06, ""prev_return_percentile_max"": 0.1}",,0.1,2.75,5,False,21405.17587456002,1.140517587456002,0.29006582193777497,1.0883426591125216,-0.18398270376730563,71,34,0.09428950863213811,5,False,-0.11163918186782813,12434.121713964303,0.24341217139643034,0.24234192487033424,1.3287496421752685,-0.04987839279894757,16,12,0.06324110671936758,5,False,-0.04914608440502139,16948.061473328074,0.6948061473328075,0.7019742722876035,1.987906230901425,-0.03998215589181642,28,13,0.112,5,False,-0.03998215589181646,0.27799203981897724,1.6304874170525383,-0.011527623176329382,17,0.36576645275435316,1.0243300860954243,-0.18398270376730563,34,0.22634936580635157,1.0154477530752817,-0.1537593772086866,20,0.24341217139643034,1.3287496421752685,-0.04987839279894757,16,0.6948061473328075,1.987906230901425,-0.03998215589181642,28,45108.038804383505,3.510803880438351,0.35290565264256424,1.311475183249835,-0.18398270376730563,115,59,0.09156050955414012,5,False,-0.11163918186782813,-0.24040698306274688,1.0,0.22634936580635157,0.706326164874552
37,3fb3e6fd7fd3,relative_weakness_reversal,"{""family"": ""relative_weakness_reversal"", ""gap_max"": -0.04, ""market_prev_return_max"": 0.0, ""min_adv20"": 20000000.0, ""mom3_max"": -0.06, ""prev_return_percentile_max"": 0.125}",,0.1,2.5,5,False,20863.992341257068,1.086399234125707,0.27905721377554116,1.0886907134629757,-0.1879005644729852,75,35,0.099601593625498,5,False,-0.10149016533438919,12204.59674619442,0.22045967461944205,0.2194989888271046,1.3287496421752687,-0.04539285237669788,16,12,0.06324110671936758,5,False,-0.044678258550019445,16933.382065271497,0.6933382065271496,0.7004883348305633,2.027908308564378,-0.036347414447105875,29,13,0.116,5,False,-0.036347414447105875,0.2509427859878639,1.6304874170525379,-0.010479657433026812,17,0.3827232375926011,1.0660809089142147,-0.18790056447298542,38,0.20621494803942841,1.0154477530752817,-0.1402191575959708,20,0.22045967461944205,1.3287496421752687,-0.04539285237669788,16,0.6933382065271496,2.027908308564378,-0.036347414447105875,29,43118.590564253966,3.311859056425397,0.3407171236521218,1.319048839025047,-0.1879005644729852,120,60,0.09554140127388536,5,False,-0.10149016533438919,-0.24005892871229295,1.0,0.20621494803942841,0.7057325268817204
